Transaction_ID,Customer_ID,Name,Email,Age,Gender,Country,Region,City,Product_Category,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Order_Status
T117494,C06665,Alyssa Harper,kjones@example.org,46.0,Female,Germany,Central,Robertfort,ELECTRONICS,10.0,40.86,435.07,2024-08-17,Debit Card,Pending
T123952,C05426,Tara Johnson,sharon88@example.org,69.0,,India,South,North Melindaside,CLOTHING,5.0,353.73,1780.23,2026-03-30,UPI,Pending
T113638,C02896,Carolyn Allen,,,,USA,West,Cassandraside,furniture,10.0,134.62,1271.49,2026-01-09,Net Banking,Cancelled
T105165,C07599,Tara Robinson,,19.0,,UK,West,Sotostad,Groceries,6.0,120.5,791.73,2026-03-19,Debit Card,Returned
T114474,C03142,Samantha Ponce,butlerelizabeth@example.org,53.0,Female,Germany,Central,Lake Jessicaton,Book,4.0,95.72,407.41,2025-09-07,Debit Card,Returned
T116324,C02959,Ashley Alexander,paula30@example.org,30.0,Other,UK,West,Jessicaville,Books,1.0,97.95,102.03,2024-10-19,Cash,Cancelled
T118768,C02905,Adrian Garcia,fisherpamela@example.net,61.0,,Germany,Central,East Carlside,ELECTRONICS,7.0,28.46,192.6,2024-12-04,Debit Card,Pending
T117184,C04702,Donald Mccoy,fernando90@example.net,35.0,Male,India,South,Clairehaven,Grocery,,135.42,,2026-04-13,Net Banking,Pending
T103785,C03382,Claudia Marshall,dwilliams@example.com,57.0,Other,USA,North,South Anthonystad,Groceries,10.0,437.39,4674.21,2026-06-30,Credit Card,Cancelled
T101985,C04209,Philip Smith,john52@example.net,62.0,,UK,West,Bobbystad,FURNITURE,5.0,91.03,448.26,2025-01-16,Credit Card,Returned
T119123,C05212,Ms. Allison Mora DDS,carlosross@example.com,42.0,Male,Japan,East,Danielport,Electronic,6.0,124.03,748.13,2026-06-07,Debit Card,Returned
T102747,C03208,Lauren Brown,campbelllisa@example.net,21.0,,Canada,North,Christopherbury,Sports,3.0,21.63,70.42,2025-04-02,,Cancelled
T106155,C02137,Kara Davis,jennifer42@example.net,68.0,Female,Japan,East,Lake Courtney,Clothing,1.0,306.73,277.0,2025-11-30,Cash,Returned
T115766,C02506,Douglas Lara,ingramriley@example.com,44.0,Male,Brazil,South,Taylorfurt,Sports,,93.21,,2025-11-09,Cash,Completed
T110712,C04774,Allison Garcia,ywright@example.net,59.0,Male,Canada,North,Lanestad,Cloths,3.0,28.89,86.28,2026-01-23,,Completed
T117697,C05097,Lee Anderson DDS,shawn13@example.net,60.0,Male,China,East,Edwinshire,FURNITURE,4.0,162.65,598.64,2025-07-26,Cash,Cancelled
T117187,C02685,Collin Rocha,nelsonerin@example.com,74.0,Female,China,East,North Alyssamouth,Furniture,9.0,421.75,4103.75,2025-07-06,Net Banking,Cancelled
T115724,C01426,Christopher Cherry,vwade@example.com,50.0,Other,France,Central,Lake Josephborough,beauty,9.0,499.35,4289.88,2025-07-08,,Pending
T124471,C07855,Eddie Gill,denise23@example.net,73.0,,Japan,East,Dayborough,grocery,5.0,270.23,1288.81,2025-12-28,UPI,Returned
T100002,C00054,Alyssa Gonzalez,lrobinson@example.com,60.0,,Germany,Central,Port Lindachester,BEAUTY,4.0,296.69,1260.2,2024-12-24,Debit Card,Returned
T100388,C04316,Jacob Lynch,,55.0,Male,Brazil,South,Ariasfurt,books,,453.49,,2024-09-20,Debit Card,Completed
T105358,C02516,Julie Vaughn MD,lancemitchell@example.org,67.0,Female,France,Central,Carsonfurt,electronics,,106.46,,2025-02-23,Net Banking,Completed
T111681,C05873,Aaron Carter,terrellkristin@example.com,50.0,Other,Brazil,South,Port Kaylee,electronics,2.0,320.98,637.73,2026-01-13,Debit Card,Pending
T121425,C02209,Catherine Smith,pedro20@example.com,45.0,Other,Japan,East,Fernandezland,Sports,8.0,352.55,2802.98,2026-06-14,Net Banking,Pending
T123858,C07284,Shawn Holmes,hpatterson@example.net,38.0,Male,USA,North,Ashleymouth,Clothing,1.0,380.75,389.3,2025-12-23,Net Banking,Completed
T120737,C04607,Katie Monroe,kellywhite@example.com,,Male,Germany,Central,Tinaborough,Electronic,3.0,73.52,211.87,2025-05-19,Debit Card,Cancelled
T102817,C01884,Megan Maynard,kimberly02@example.com,62.0,Male,Germany,Central,South Ryanhaven,books,6.0,387.08,2469.87,2025-04-17,Debit Card,Cancelled
T121139,C04085,Christopher White,jonesamanda@example.net,55.0,Male,France,Central,Lindseyton,grocery,3.0,482.17,1571.07,2025-10-18,Net Banking,Pending
T100494,C00144,Daniel Benson,bmueller@example.net,52.0,Other,Canada,North,Amybury,books,8.0,189.74,1588.64,2025-07-05,Debit Card,Completed
T119529,C05844,Steven Peters,robertjones@example.net,33.0,Male,USA,West,Isaacberg,sports,,138.14,,2024-09-08,Credit Card,Pending
T123056,C01730,Natasha Johnson,dennis22@example.com,59.0,Female,Canada,North,Wandaview,Furniture,5.0,428.78,2341.08,2024-11-21,Net Banking,Returned
T115974,C01368,Robert Brooks,hduke@example.com,36.0,,India,South,Andersonbury,Sports,5.0,292.77,1479.79,2025-02-07,Cash,Completed
T115000,C06622,Karen Velazquez,martha64@example.com,26.0,Male,Canada,North,Patriciachester,BEAUTY,5.0,297.88,1473.71,2026-07-05,Credit Card,Completed
T108757,C00964,Michael Soto,mccarthydavid@example.org,71.0,Male,Japan,East,Port Nancyland,clothing,8.0,382.02,3096.33,2025-07-23,Cash,Completed
T111939,C07248,Susan Fischer,,,,India,South,West Sarahtown,books,7.0,95.96,692.23,2026-02-14,Credit Card,Pending
T121717,C05011,Nancy Bender,amanda18@example.com,36.0,Other,France,Central,Jeremiahton,Beauty,1.0,337.48,313.72,2024-12-26,Debit Card,Completed
T118645,C05399,Connor Collins,annette37@example.com,43.0,Other,Japan,East,Jamesmouth,books,2.0,477.88,977.2,2026-01-02,Cash,Cancelled
T108136,C03685,Anthony Moses,logan76@example.org,43.0,Other,France,Central,Amandaview,books,3.0,467.99,1286.19,2024-09-19,Net Banking,Pending
T116064,C01721,Mallory Burns,pagevictoria@example.com,39.0,,India,South,North Matthewfort,Sport,3.0,9.43,27.3,2024-09-14,Net Banking,Pending
T120112,C03633,Lisa Oneill,butlerjohn@example.org,,Other,UK,West,South Janetmouth,ELECTRONICS,1.0,174.33,184.61,2024-11-03,UPI,Pending
T120337,C05006,Jimmy Ford,hchavez@example.com,20.0,Female,France,Central,Lake Joshuafort,Book,1.0,36.61,38.96,2025-06-07,Credit Card,Completed
T122517,C06305,Stacey Ruiz,fwarren@example.net,60.0,Female,USA,West,Marisamouth,Groceries,7.0,384.19,2792.9,2025-02-12,UPI,Pending
T122794,C03322,Brendan Stanton,youngkristen@example.org,62.0,Male,France,Central,Jonesshire,Beauty,4.0,383.92,1626.47,2025-01-02,Debit Card,Returned
T121384,C04768,David Costa,elizabethcurtis@example.net,75.0,Male,UK,West,New Yeseniafurt,CLOTHING,6.0,343.23,1882.62,2025-05-24,Cash,Pending
T115467,C04019,Amanda Acosta,greendanielle@example.net,68.0,Male,USA,North,Hubermouth,Books,8.0,112.77,895.44,2025-04-17,Net Banking,Cancelled
T114279,C07978,Patricia Mcdonald,travisjones@example.com,73.0,,China,East,Sullivanchester,furniture,5.0,477.81,2483.01,2026-05-05,Debit Card,Pending
T104287,C07940,Jason Wilcox,johnhayes@example.org,48.0,Other,Canada,North,Randyview,Electronic,2.0,136.24,252.49,2025-03-16,Cash,Returned
T116730,C02840,Veronica Bullock,christopherwilson@example.net,40.0,Female,USA,West,South Sharon,BEAUTY,3.0,265.76,719.03,2025-03-26,UPI,Cancelled
T115298,C05819,Jamie Estrada,jenniferperez@example.com,67.0,Other,India,South,Port Alexanderburgh,Beauty,1.0,238.52,246.78,2024-12-03,,Completed
T101207,C03906,Wendy Coleman,david54@example.net,32.0,Male,Canada,North,South Juan,sports,9.0,302.17,2761.08,2025-04-12,Net Banking,Completed
T118643,C05896,Alex Harris,barryturner@example.org,61.0,,Brazil,South,Port Toddhaven,Furniture,3.0,273.37,871.82,2026-05-14,UPI,Returned
T107030,C07209,Mr. James Chapman MD,lopezjasmine@example.net,31.0,Male,Canada,North,Port Davidville,furniture,3.0,308.49,981.71,2024-08-28,Cash,Pending
T106395,C04180,Thomas Garrett,robertberg@example.com,69.0,Female,Canada,North,North John,Cloths,,284.74,,2026-07-04,UPI,Completed
T112817,C04057,Janet Terrell,nthompson@example.net,31.0,,Germany,Central,Harrismouth,books,1.0,118.68,126.79,2026-06-04,Cash,Pending
T118739,C07140,Robert Zamora,chelseabrock@example.net,,,Canada,North,Lake Kelly,sports,2.0,79.71,157.23,2026-02-08,,Pending
T120011,C03536,Hannah Wiley,dakota31@example.net,65.0,,USA,West,West Johnnymouth,clothing,6.0,319.61,1934.34,2025-02-11,Debit Card,Completed
T101062,C00159,Erin Price,cooperluis@example.com,55.0,Female,Germany,Central,South Melissa,BEAUTY,,237.53,,2025-09-20,Credit Card,Returned
T103792,C06277,Sandra Mcknight,wardmartin@example.org,18.0,Male,India,South,East Chad,Book,8.0,378.26,3000.37,2025-06-09,Credit Card,Cancelled
T104978,C04799,Carl Osborne,lopezcarlos@example.com,57.0,Male,USA,West,Lindaside,grocery,6.0,128.93,818.01,2026-04-14,Net Banking,Pending
T119762,C03079,Noah Gill,valdezmichael@example.org,64.0,Female,China,East,Lake Greg,Electronics,2.0,146.78,311.66,2026-07-17,UPI,Returned
T105529,C04492,Phillip Smith,robert12@example.org,45.0,,India,South,Jenniferside,Grocery,7.0,487.63,3248.72,2026-06-15,Net Banking,Completed
T102393,C06170,David Gomez,nancypatel@example.com,74.0,Female,China,East,West Toddmouth,furniture,7.0,485.04,3313.64,2024-11-22,Debit Card,Returned
T111590,C00956,James Poole,reynoldstimothy@example.com,69.0,Male,Japan,East,East Michael,Sport,,84.68,,2025-10-22,UPI,Cancelled
T102037,C06418,Mrs. Amy Sharp,armstrongjill@example.net,56.0,Female,France,Central,Grahamport,Electronics,10.0,418.71,4432.51,2025-12-07,Debit Card,Cancelled
T109691,C05905,Brian Costa,kristinpayne@example.org,,Other,Canada,North,North Susan,Sports,3.0,134.64,432.62,2024-11-27,Cash,Returned
T105232,C02374,Melissa Harris,zramirez@example.net,38.0,Male,Japan,East,West Jeffery,sports,1.0,208.2,209.19,2025-10-12,Debit Card,Pending
T119037,C00707,Steven Greene,salinasmelissa@example.com,50.0,Male,Germany,Central,Cohenshire,Electronics,10.0,350.19,3571.84,2025-10-17,Net Banking,Returned
T117277,C05550,Kimberly Combs,adamsashley@example.net,28.0,Other,France,Central,Miketon,FURNITURE,6.0,323.72,2121.65,2025-08-24,Credit Card,Returned
T101294,C02713,Tabitha Ramirez,allenkyle@example.net,44.0,Female,Brazil,South,Griffinbury,Book,10.0,222.87,2078.08,2025-10-06,Net Banking,Returned
T124817,C02560,Susan Black,caitlinhorton@example.org,48.0,Male,India,South,Michaelfurt,Cloths,6.0,399.45,2588.53,2025-04-13,Credit Card,Pending
T103315,C07315,Robert Bowers,brianpowell@example.com,59.0,Male,UK,West,South Kristineberg,Sports,,275.11,,2025-10-22,UPI,Pending
T124287,C06114,Arthur Morrison,snydervictoria@example.com,,Female,China,East,Marymouth,furniture,6.0,316.42,2002.43,2026-04-30,Net Banking,Completed
T113063,C06722,Amanda Hays,ryanmartin@example.com,22.0,Male,Canada,North,West Dawnmouth,Cloths,10.0,256.99,2378.07,2025-11-20,Net Banking,Completed
T108330,C07660,Donna Bowen,gwilcox@example.com,29.0,,Germany,Central,Port Ryanstad,electronics,1.0,145.0,144.37,2026-05-04,Debit Card,Cancelled
T120530,C00582,Andrew Moore,john63@example.com,22.0,,France,Central,Jaredtown,Cloths,8.0,369.74,2855.41,2024-10-21,Debit Card,Cancelled
T103529,C01063,Angelica Reid,fcosta@example.org,25.0,Male,Brazil,South,Allenview,Beauty,8.0,318.8,2783.42,2026-01-29,Credit Card,Completed
T104994,C07906,Ashley Day,szuniga@example.com,54.0,Other,Japan,East,North Kimberly,Books,5.0,287.43,1310.72,2024-11-02,Net Banking,Cancelled
T111682,C02084,Elizabeth Dixon,ynorton@example.com,70.0,Female,India,South,North Michellestad,Sport,,135.54,,2026-03-21,Cash,Pending
T115367,C03032,Sandra Lynch,steven09@example.org,44.0,,Germany,Central,Phillipsview,Groceries,5.0,286.09,1446.96,2025-04-26,Credit Card,Completed
T115915,C07899,Willie Lee,hmeyer@example.com,59.0,Male,Germany,Central,North Larry,Electronic,,361.09,,2025-06-17,Debit Card,Cancelled
T102006,C06016,Edward Davies,melanie48@example.net,54.0,,China,East,Port Josephchester,Furniture,7.0,43.73,302.39,2025-02-21,Credit Card,Returned
T115919,C00780,Jennifer Barnes,victoriachang@example.net,54.0,Other,USA,North,Lorifurt,grocery,1.0,217.63,210.67,2026-01-20,Debit Card,Returned
T121309,C04913,Kara Cantu,johnanderson@example.net,,Other,UK,West,Jasonshire,Clothing,6.0,19.77,115.25,2025-06-06,UPI,Cancelled
T108613,C05690,Brenda Carroll,tryan@example.com,72.0,,USA,North,Loganport,electronics,,104.47,,2024-11-07,Credit Card,Returned
T120467,C03263,Timothy Aguirre,jenniferjennings@example.net,25.0,,USA,West,Websterchester,Grocery,,308.04,,2025-08-19,Cash,Pending
T107693,C07635,Jennifer Hall,rhinton@example.com,63.0,Male,France,Central,Hooverchester,Book,1.0,344.64,340.99,2024-11-13,Debit Card,Completed
T120813,C04303,Melissa Davies,daniellegardner@example.org,,Female,USA,North,Natalieland,Groceries,,393.61,,2025-04-25,Net Banking,Pending
T124922,C07418,Pamela Carr,fitzgeraldkathryn@example.net,47.0,Other,Germany,Central,Skinnerland,Beauty,6.0,179.59,1026.55,2025-05-29,Credit Card,Cancelled
T116357,C06231,Peter Garcia,monicaholland@example.org,38.0,Other,Japan,East,Jonesstad,Sport,7.0,189.38,1317.22,2024-11-14,Debit Card,Cancelled
T114716,C03568,Christopher Jimenez,brent37@example.com,21.0,Male,USA,North,East Brandonberg,grocery,2.0,146.51,314.96,2025-06-02,UPI,Returned
T107614,C06014,Dale Weeks,lisaking@example.org,70.0,Male,Germany,Central,Scottton,Grocery,10.0,315.13,3132.27,2025-08-02,Net Banking,Pending
T111538,C02032,James Thomas,gregory79@example.org,65.0,Female,UK,West,Lake Mary,Clothing,3.0,13.51,41.75,2025-10-17,Credit Card,Completed
T103493,C00110,Jesse Hernandez,curtissmith@example.org,51.0,Other,India,South,Jessicaton,clothing,7.0,495.39,3151.3,2025-11-24,UPI,Completed
T116218,C04082,Dr. James Graham,erin01@example.org,54.0,Other,UK,West,North Kristyside,Groceries,7.0,104.25,799.72,2025-03-01,Debit Card,Returned
T121433,C02402,Stuart Lamb,ycompton@example.org,71.0,Other,Brazil,South,Thompsonmouth,grocery,8.0,439.58,3739.52,2024-12-29,Credit Card,Returned
T122213,C06586,Caitlin Cooper,josephross@example.org,36.0,Male,Germany,Central,Amystad,BEAUTY,9.0,111.17,916.69,2025-07-05,,Pending
T121597,C04129,Nicole Hicks,nicholas89@example.com,16.0,Male,India,South,East Jeremy,books,6.0,5.92,35.52,2024-07-28,Debit Card,Pending
T109076,C03445,Mark Nelson,michellesnyder@example.net,26.0,Female,France,Central,Shannontown,ELECTRONICS,5.0,353.79,1780.77,2025-06-05,UPI,Pending
T107396,C07001,Alexandria Bush,brobinson@example.org,74.0,Other,Canada,North,Morganfort,Groceries,10.0,499.07,4819.57,2024-08-06,Credit Card,Completed
T101814,C00626,Teresa Hicks,monica51@example.net,32.0,Other,France,Central,Port Marie,beauty,6.0,271.01,1497.49,2025-08-14,UPI,Returned
T112014,C04469,Randall Hogan,mbrown@example.org,59.0,Other,Germany,Central,Donaldchester,sports,8.0,430.74,3153.98,2025-02-03,Credit Card,Pending
T113927,C04659,Christian Hall,johnsonemily@example.org,28.0,Female,UK,West,Christopherchester,beauty,9.0,434.69,4177.38,2025-11-16,Debit Card,Completed
T101580,C04705,Sandra Wong,pmartin@example.org,,,Brazil,South,East Theresaside,books,3.0,491.57,1582.53,2025-01-29,Debit Card,Pending
T123430,C02978,Justin Smith,hclarke@example.com,75.0,Male,China,East,New Ericaport,ELECTRONICS,5.0,22.87,114.17,2025-01-12,Cash,Pending
T117863,C04661,Christina Taylor,eblankenship@example.com,38.0,Female,France,Central,Powellmouth,Sports,6.0,109.94,622.13,2025-02-28,Net Banking,Completed
T107964,C07647,Valerie Irwin,christophersantana@example.com,72.0,Female,Canada,North,New Latasha,Sports,9.0,108.1,879.0,2024-12-28,,Returned
T121784,C01479,Stephanie Hill,xellis@example.net,63.0,Male,Japan,East,Port Kristinehaven,Groceries,10.0,487.41,4829.21,2026-07-07,Cash,Cancelled
T110072,C04712,Richard Smith,alyssagarrett@example.org,55.0,Other,France,Central,North Devonburgh,Book,8.0,463.11,3361.9,2025-07-08,,Returned
T101388,C02581,John Massey,leahwalker@example.net,,Female,USA,North,New Dylanmouth,books,8.0,490.62,4048.15,2026-03-15,Credit Card,Completed
T110326,C02926,Sylvia Fields,melissa65@example.com,45.0,Female,USA,West,East Russell,grocery,2.0,278.36,611.76,2025-08-04,Debit Card,Returned
T119398,C01122,Ryan Rose,lisa77@example.net,,Other,Germany,Central,Port Maryview,Grocery,2.0,71.21,146.78,2026-03-20,Credit Card,Cancelled
T110158,C03068,Angela Carpenter,rossshawna@example.net,44.0,,Brazil,South,Ryanfort,furniture,3.0,473.51,1330.75,2024-12-22,Net Banking,Returned
T108489,C01234,Selena Monroe,peggy21@example.org,45.0,,Canada,North,North Michele,Sport,7.0,301.03,2263.5,2024-11-08,UPI,Cancelled
T107586,C06449,Jeffrey Evans,obrown@example.org,67.0,Female,Germany,Central,Yvonneton,electronics,8.0,303.95,2336.7,2025-02-18,Net Banking,Completed
T116573,C06348,Jessica Simon,glenn17@example.com,42.0,Female,China,East,Stephensstad,beauty,10.0,400.11,3669.23,2024-11-16,,Returned
T104055,C05599,Jamie Hernandez,kellybrewer@example.net,31.0,Other,UK,West,Kristenton,Groceries,3.0,336.17,1007.74,2024-10-07,Credit Card,Returned
T100997,C03156,Brian Ibarra,robert75@example.org,70.0,Female,India,South,Wilsonmouth,Electronic,6.0,180.13,1001.46,2025-07-04,,Cancelled
T115159,C03004,Lisa Wood,brenda50@example.org,55.0,Other,Japan,East,Lake Ronnieport,Sport,1.0,367.02,374.81,2024-08-27,Net Banking,Completed
T121776,C02397,Emily Rogers,christopher82@example.net,,Male,Germany,Central,East Eugenemouth,Books,6.0,336.74,1883.6,2025-04-12,Cash,Completed
T115556,C07493,Diana Williams,lisasanchez@example.net,52.0,Other,USA,North,East Darryl,clothing,5.0,371.79,1762.71,2026-04-18,Net Banking,Returned
T104115,C06881,Jason Newman,hartmansarah@example.com,45.0,Other,UK,West,Lake Lawrencefurt,Furniture,2.0,377.42,711.87,2025-05-23,,Pending
T117391,C07262,Miranda Mcneil,sclark@example.org,53.0,Male,USA,North,North Tiffany,Groceries,1.0,307.53,305.46,2025-06-02,UPI,Returned
T116163,C03731,Madison Miller,leblancleah@example.org,18.0,Male,Canada,North,South Aaronshire,Groceries,,440.0,,2026-01-07,,Cancelled
T104796,C06592,David Brady,weaverjimmy@example.net,53.0,,Germany,Central,Patrickton,Books,9.0,142.91,1360.87,2024-10-19,,Completed
T118888,C05812,Sydney Williamson,stephanie06@example.net,39.0,Other,India,South,Port Danielleland,Groceries,3.0,17.16,52.88,2025-05-02,Debit Card,Completed
T123489,C07339,Taylor Porter,,,Female,India,South,Hallchester,Sports,6.0,448.23,2836.57,2024-11-28,Net Banking,Pending
T116037,C05026,Andrew Herrera,bhardy@example.org,34.0,,Canada,North,Lake Donnaborough,clothing,2.0,219.8,453.25,2026-01-11,Credit Card,Pending
T114642,C04452,Kimberly White,jdoyle@example.org,61.0,,UK,West,Sheaburgh,Sports,2.0,157.22,311.94,2026-07-03,Net Banking,Pending
T123688,C03783,Sean Gray,michael55@example.net,70.0,Other,Germany,Central,Fernandezstad,electronics,,376.77,,2025-10-24,UPI,Completed
T114622,C05979,Chelsea Hanson,joshua55@example.net,58.0,Male,Canada,North,Brownland,BEAUTY,3.0,321.95,1038.7,2026-03-17,Cash,Returned
T119718,C05319,Jaime Carter,james82@example.org,55.0,Other,Canada,North,Melindachester,furniture,7.0,324.08,2480.02,2026-01-23,UPI,Completed
T121802,C07808,Jamie Pena,deleonjessica@example.com,23.0,Female,Brazil,South,Basstown,Book,8.0,419.22,3150.34,2026-05-31,UPI,Returned
T104665,C06909,Melissa Stout,lscott@example.org,66.0,Other,Canada,North,Turnerberg,beauty,3.0,84.9,272.95,2025-12-22,Cash,Completed
T109715,C00735,Alvin Wilson,lopezmichael@example.net,46.0,Female,France,Central,North Ginabury,sports,7.0,494.27,3728.84,2025-08-06,Debit Card,Cancelled
T117972,C02858,Melissa Coleman,ronald85@example.org,33.0,Male,India,South,Williamsburgh,Groceries,,253.55,,2024-09-04,UPI,Pending
T107530,C07066,Laurie Watts,angelagonzalez@example.org,22.0,Female,France,Central,Port Jenniferhaven,Electronic,3.0,442.01,1248.16,2025-11-13,Cash,Cancelled
T113412,C02098,Melissa Oconnell,prodriguez@example.net,39.0,,Japan,East,Davischester,ELECTRONICS,4.0,35.24,150.42,2024-12-17,Debit Card,Cancelled
T105682,C03827,Dr. Robin Chase DDS,lindseysarah@example.org,31.0,Male,France,Central,Maryport,ELECTRONICS,5.0,62.88,306.5,2025-10-29,Debit Card,Returned
T115566,C01805,Nicholas Brown,jason08@example.com,52.0,Male,Brazil,South,Carrieville,beauty,6.0,413.2,2287.24,2025-07-11,Cash,Cancelled
T112587,C01107,Joel Francis,martinjones@example.net,21.0,Other,Japan,East,Wilsonbury,Electronic,10.0,37.25,337.35,2026-06-02,,Completed
T118266,C07736,Jonathan Moore,lopezdonald@example.org,68.0,Male,Canada,North,Port Diana,Book,6.0,342.52,1911.12,2024-09-07,UPI,Completed
T120834,C07947,Adam Wiley,barry76@example.com,74.0,Female,USA,North,South David,Books,7.0,239.68,1729.02,2025-12-03,UPI,Returned
T122597,C04135,Kimberly Johnson,wbrown@example.org,56.0,Other,USA,West,Allenport,Book,8.0,162.25,1321.75,2025-10-27,Debit Card,Completed
